;Unnamed: 0;trimestre;nomeBandeira;nomeFuncao;produto;qtdCartoesEmitidos;qtdCartoesAtivos;qtdTransacoesNacionais;valorTransacoesNacionais;qtdTransacoesInternacionais;valorTransacoesInternacionais
970;970;2012-01-01;MasterCard;Crédito;Intermediário;7383778;4562450;71705704;8834824687,95;2374368;451136522,44
971;971;2018-10-01;VISA;Crédito;Empresarial;993562;667515;22880946;3703832979,91;363900;233372343,35
972;972;2020-04-01;VISA;Débito;Básico Internacional;90834506;26458843;382175479;28075718795,48;21809;3353082,18
973;973;2015-07-01;American Express;Crédito;Corporativo;159502;88131;2438580;1448923071,09;244919;199689437,48
974;974;2020-04-01;American Express;Crédito;Platinum;782;782;4990;800347,97;4;1019,28
975;975;2020-04-01;American Express;Crédito;Básico Nacional;101735;32189;757677;93142883,56;449;131469,19
976;976;2023-04-01;MasterCard;Pré-Pago;Intermediário;49333996;27797721;1096163399;38787286313,64;1;0,01
977;977;2011-07-01;MasterCard;Crédito;Empresarial;848111;319610;4897940;1080317228,48;172912;70770033,96
978;978;2018-01-01;Elo;Crédito;Outros;642174;310841;3980523;375094378,19;71;31075,33
979;979;2015-04-01;Elo;Débito;Básico Internacional;23077907;3949559;70032868;3599880951,58;0;0,0
980;980;2016-07-01;VISA;Crédito;Premium;654968;484921;34829461;5756410155,83;1411256;483941012,18
981;981;2013-01-01;VISA;Crédito;Empresarial;1880661;825648;9988802;3607234273,65;341868;146772454,77
982;982;2022-10-01;VISA;Débito;Outros;1346;159;11407;632612,44;0;0,0
983;983;2019-10-01;Elo;Débito;Básico Internacional;23248886;9780733;276410924;15174775354,27;0;0,0
984;984;2018-04-01;MasterCard;Débito;Corporativo;4764;1;39499;5671720,36;0;0,0
985;985;2013-10-01;MasterCard;Crédito;Intermediário;9624337;5878936;107068035;13950120233,4;3244242;540811352,94
986;986;2012-04-01;MasterCard;Crédito;Corporativo;54235;26961;706985;277383913,45;31629;19321067,64
987;987;2017-01-01;MasterCard;Pré-Pago;Platinum;122073;3970;0;0,0;142888;25766272,36
988;988;2017-10-01;Diners Club;Crédito;Intermediário;188754;172088;1200603;193329750,39;15322;5376669,06
989;989;2023-10-01;VISA;Débito;Empresarial;1673107;634776;24717837;2967807718,11;3307;841803,7
990;990;2011-01-01;Outras;Crédito;Básico Nacional;444079;197150;58289;25963360,41;0;0,0
991;991;2017-01-01;Elo;Débito;Básico Nacional;7857721;4184480;50975464;3103041904,99;0;0,0
992;992;2020-10-01;VISA;Crédito;Platinum;6274884;4613184;202822209;30411512908,21;1191994;388247732,3
993;993;2024-01-01;VISA;Crédito;Básico Internacional;52974022;19508535;300937686;33703803324,77;857197;152028395,92
994;994;2021-01-01;Elo;Crédito;Premium;32987;28498;1082172;201419769,38;1018;471291,93
995;995;2023-10-01;MasterCard;Débito;Intermediário;84597279;48034484;1095660740;55311877698,69;35814;7119469,76
996;996;2018-01-01;American Express;Crédito;Intermediário;1139390;853663;5730520;729196134,41;208039;76760635,99
997;997;2019-04-01;Elo;Crédito;Básico Nacional;4945958;2548271;57166151;4614685784,76;59157;16813624,71
998;998;2017-04-01;Elo;Crédito;Corporativo;18887;12170;6198;108468766,46;0;0,0
999;999;2016-07-01;Elo;Débito;Básico Nacional;8339098;3003006;36742423;2171880955,55;0;0,0
1000;1000;2022-10-01;Bandeira própria;Crédito;Outros;19631241;4739011;16053391;2635558867,75;0;0,0
1001;1001;2021-10-01;VISA;Pré-Pago;Corporativo;843178;75388;3255928;326169705,28;156888;49738476,63
1002;1002;2015-07-01;MasterCard;Crédito;Empresarial;984355;552400;8386433;2044240040,23;273429;129914156,13
1003;1003;2012-01-01;American Express;Crédito;Intermediário;2478579;1353340;19660238;1764203799,18;839391;203300591,85
1004;1004;2020-01-01;MasterCard;Crédito;Outros;15072763;5344454;58584903;5406324520,82;111052;14696556,69
1005;1005;2024-01-01;Elo;Crédito;Intermediário;9526066;2970311;51753862;5894173006,27;27087;3997899,03
1006;1006;2023-01-01;VISA;Débito;Outros;1916;182;12511;652725,51;0;0,0
1007;1007;2014-04-01;Diners Club;Crédito;Intermediário;330875;290176;4045516;656901106,73;91606;32807924,24
1008;1008;2013-04-01;Elo;Débito;Básico Internacional;4284985;659648;10850230;504861985,98;0;0,0
1009;1009;2020-10-01;Bandeira própria;Pré-Pago;Outros;368936;202961;707007373;1259861051,05;0;0,0
1010;1010;2023-07-01;Elo;Pré-Pago;Intermediário;14779538;180469;1161823;50824865,89;0;0,0
1011;1011;2021-01-01;American Express;Crédito;Premium;414269;299693;9460226;2582772451,3;147718;130385310,96
1012;1012;2015-04-01;American Express;Crédito;Empresarial;104492;30547;905422;210205348,47;32449;22395334,44
1013;1013;2013-10-01;MasterCard;Crédito;Empresarial;1050563;454213;6670176;1774166804,75;282307;102281418,33
1014;1014;2011-01-01;American Express;Crédito;Intermediário;2130554;1292327;17885160;1628827370,61;853554;208199145,17
1015;1015;2019-07-01;VISA;Crédito;Corporativo;587612;305583;5592221;1448151733,86;399679;219657473,99
1016;1016;2015-10-01;Diners Club;Crédito;Empresarial;138;137;2708;1018941,84;69;185597,4
1017;1017;2011-10-01;VISA;Débito;Intermediário;1278663;695377;13844138;1027391829,05;6;1647,24
1018;1018;2019-01-01;Elo;Débito;Outros;58054116;23148848;322425498;18503868448,16;0;0,0
1019;1019;2019-10-01;Outras;Crédito;Intermediário;34499;7429;90765;13795108,83;226;77575,19
1020;1020;2016-04-01;MasterCard;Débito;Básico Internacional;112633840;36691719;654970313;38690215303,28;96300;21735587,96
1021;1021;2019-04-01;VISA;Crédito;Outros;4231499;407212;7546712;975427152,31;40683;23699624,3
1022;1022;2018-01-01;Outras;Crédito;Intermediário;100;60;779;104434,43;113;16214,2
1023;1023;2023-10-01;Bandeira própria;Pré-Pago;Outros;729993;729992;1079228276;2177479639,02;0;0,0
1024;1024;2019-01-01;VISA;Débito;Empresarial;1061113;494922;12860506;1587942775,96;1546;500470,68
1025;1025;2018-01-01;VISA;Crédito;Básico Internacional;15684342;10770583;187782580;16916459497,98;1910258;280446237,75
1026;1026;2023-04-01;Elo;Crédito;Básico Internacional;4787103;2552991;53864210;9241596098,12;67108;32256460,44
1027;1027;2021-01-01;MasterCard;Débito;Outros;162530;22644;259819;14326757,36;18;4612,16
1028;1028;2018-10-01;MasterCard;Crédito;Corporativo;128495;87379;2896263;969266765,83;226759;131975109,88
1029;1029;2014-07-01;VISA;Débito;Básico Internacional;132464554;37252210;523492075;31699953322,92;192456;20686973,45
1030;1030;2020-10-01;MasterCard;Crédito;Platinum;9520356;7805711;270219065;36856129190,01;1685680;436247085,73
1031;1031;2018-01-01;Diners Club;Crédito;Intermediário;176587;161658;3084292;509140379,15;51154;19208786,27
1032;1032;2018-10-01;MasterCard;Débito;Intermediário;1282461;408475;9459558;663971088,62;1110;286176,46
1033;1033;2012-07-01;Hipercard;Crédito;Básico Nacional;8082489;4992764;45516142;5041086865,99;0;0,0
1034;1034;2021-10-01;Elo;Pré-Pago;Outros;22512777;1467050;1689129;80381745,64;0;0,0
1035;1035;2017-04-01;American Express;Crédito;Corporativo;146155;82573;2591455;1364133100,4;256399;191420319,14
1036;1036;2012-07-01;MasterCard;Débito;Intermediário;1023521;393753;6356008;426765641,25;4122;924363,01
1037;1037;2020-10-01;Hipercard;Crédito;Platinum;3296327;3097948;49561760;8104895804,55;1;0,01
1038;1038;2019-10-01;MasterCard;Pré-Pago;Básico Nacional;101013;23802;289486;21825603,16;13;207,15
1039;1039;2023-10-01;MasterCard;Crédito;Outros;2671784;838254;27200202;1551860087,09;6285;1439032,87
1040;1040;2022-01-01;American Express;Crédito;Premium;487244;380797;12359780;3499366525,16;315488;356598125,08
1041;1041;2022-04-01;Outras;Crédito;Outros;213690;175723;60054;18109436,11;0;0,0
1042;1042;2014-01-01;VISA;Débito;Intermediário;1379741;798542;17279247;1276901618,47;0;0,0
1043;1043;2012-01-01;MasterCard;Crédito;Outros;7839085;3132413;28186396;2521932251,9;7299;1012601,77
1044;1044;2020-01-01;Elo;Crédito;Outros;132559;82456;3020957;522447670,64;34305;18863856,19
1045;1045;2023-07-01;Bandeira própria;Crédito;Intermediário;129887;33430;2457558;662946345,33;0;0,0
1046;1046;2024-04-01;MasterCard;Crédito;Empresarial;7437608;3260580;59817564;17466782042,72;966523;598083961,76
1047;1047;2017-04-01;Elo;Crédito;Básico Nacional;5046523;2327438;32413319;2441374082,71;12158;3671616,33
1048;1048;2024-04-01;VISA;Débito;Empresarial;1981457;728906;27026383;3036151005,21;3208;702522,51
1049;1049;2015-04-01;MasterCard;Crédito;Corporativo;87068;34557;1031356;396399931,55;63591;44224571,35
1050;1050;2018-07-01;MasterCard;Pré-Pago;Corporativo;17585;12743;108514;22693279,15;32564;22960375,54
1051;1051;2021-04-01;Elo;Crédito;Corporativo;24085;12874;51362;118819664,18;75;39598,94
1052;1052;2017-07-01;MasterCard;Débito;Empresarial;271943;81263;1467652;186199057,34;332;193449,91
1053;1053;2022-01-01;VISA;Débito;Básico Internacional;134294300;50263002;990626365;65187686150,94;17368;3256358,12
1054;1054;2021-01-01;MasterCard;Débito;Platinum;820874;360086;7336598;693116468,18;587;239509,23
1055;1055;2022-10-01;Hipercard;Crédito;Platinum;1521664;1425579;27088917;4753837635,1;1;0,01
1056;1056;2022-04-01;VISA;Crédito;Premium;3607939;2763098;153822241;31471366534,57;2583960;1597883512,17
1057;1057;2024-01-01;VISA;Débito;Premium;958594;542069;17377329;1575918092,31;937;228426,15
1058;1058;2023-01-01;VISA;Crédito;Empresarial;2584112;1642007;45780258;12438004935,07;427831;433481679,07
1059;1059;2022-10-01;MasterCard;Pré-Pago;Intermediário;43250035;25683813;1026214130;38854383148,41;1;0,01
1060;1060;2023-10-01;Elo;Débito;Outros;118723;27087;376600;45293524,82;0;0,0
1061;1061;2017-04-01;MasterCard;Crédito;Básico Nacional;32558945;13208343;170361285;16688384467,08;37779;1683492,87
1062;1062;2023-10-01;American Express;Crédito;Intermediário;341311;251109;8001159;1408932782,0;67630;34769698,93
1063;1063;2011-10-01;American Express;Crédito;Corporativo;184713;85110;2065411;1204050184,5;218127;132460760,17
1064;1064;2021-04-01;MasterCard;Crédito;Corporativo;138409;75948;2049462;694357622,21;57576;88612229,74
1065;1065;2014-07-01;VISA;Crédito;Outros;3049603;630970;6114833;658084275,26;102832;10269894,42
1066;1066;2016-01-01;VISA;Débito;Básico Nacional;7195960;3470816;60659388;3915175226,16;0;0,0
1067;1067;2014-07-01;VISA;Débito;Empresarial;1483524;634930;10778951;1294216395,19;1;1592,94
1068;1068;2014-04-01;Elo;Débito;Outros;20905072;6231507;46578593;2819144066,8;0;0,0
1069;1069;2013-07-01;Cheque Eletrônico;Débito;Básico Nacional;76497;76497;15233;1564238,82;0;0,0
1070;1070;2022-04-01;MasterCard;Débito;Básico Nacional;482964;355482;10666730;839596759,69;30;16553,42
1071;1071;2012-04-01;Diners Club;Crédito;Empresarial;724;373;6187;1906705,35;297;196433,68
1072;1072;2020-04-01;Elo;Crédito;Básico Nacional;5068165;2909349;54682730;5048057223,58;15516;3895146,7
1073;1073;2021-04-01;VISA;Débito;Platinum;1808386;1074756;33260464;3262975639,87;122;25557,64
1074;1074;2012-10-01;VISA;Débito;Básico Internacional;142177937;37807269;532355224;31665412032,27;221312;28147770,44
1075;1075;2017-01-01;Elo;Crédito;Básico Nacional;5124207;2348810;30286038;2341694398,69;17806;4064271,54
1076;1076;2016-10-01;Diners Club;Crédito;Premium;4;3;95;9009,07;0;0,0
1077;1077;2012-01-01;Elo;Débito;Básico Nacional;248618;25494;148300;7905131,0;0;0,0
1078;1078;2020-07-01;VISA;Crédito;Básico Nacional;23141328;10367021;145167507;12915276556,63;145769;17378598,42
1079;1079;2018-10-01;Bandeira própria;Débito;Outros;1304719;384031;4764033;315456635,61;0;0,0
1080;1080;2021-10-01;VISA;Pré-Pago;Outros;20003962;6490821;119765865;5857374482,97;199516;29943421,04
1081;1081;2024-01-01;Elo;Crédito;Corporativo;28607;11984;140351;94891322,12;687;664946,29
1082;1082;2021-04-01;MasterCard;Débito;Intermediário;59139236;38519387;633318154;39374744102,36;14660;3449329,54
1083;1083;2021-10-01;Elo;Débito;Básico Nacional;185205697;64000866;939557377;58197109052,53;0;0,0
1084;1084;2014-07-01;MasterCard;Crédito;Platinum;4706552;2917862;79433304;11293098550,75;3690872;801012989,9
1085;1085;2019-07-01;VISA;Pré-Pago;Platinum;174181;4094;0;0,0;183975;35533759,26
1086;1086;2016-01-01;VISA;Crédito;Básico Internacional;19067490;10498022;168705809;15526306924,89;2076817;221580413,51
1087;1087;2012-07-01;Diners Club;Crédito;Intermediário;382394;276999;4188046;719293580,08;121672;43104108,11
1088;1088;2022-01-01;VISA;Débito;Outros;881;493;9643;530583,13;0;0,0
1089;1089;2020-10-01;VISA;Crédito;Básico Internacional;23835754;13024265;231320900;22978212909,37;644906;100534190,89
1090;1090;2020-07-01;Elo;Débito;Empresarial;787387;313495;6767383;955452296,46;0;0,0
1091;1091;2019-07-01;MasterCard;Crédito;Corporativo;131142;90282;3544560;1114788335,8;258611;156148664,4
1092;1092;2016-01-01;VISA;Crédito;Platinum;5748340;3959783;146372210;18901761985,85;3349654;794762911,88
1093;1093;2014-01-01;MasterCard;Débito;Empresarial;476150;110400;1639812;207134362,17;598;223459,18
1094;1094;2021-10-01;Outras;Débito;Outros;3436368;1800499;47970105;4534937223,14;0;0,0
1095;1095;2023-01-01;VISA;Crédito;Outros;13084197;3593574;57092554;5126227623,87;176827;101928519,72
1096;1096;2011-01-01;American Express;Crédito;Empresarial;23;1;6;175,93;0;0,0
1097;1097;2021-07-01;Elo;Crédito;Corporativo;24028;12476;58467;115866115,86;80;66109,59
1098;1098;2012-07-01;Diners Club;Crédito;Empresarial;1046;457;7139;2034641,43;288;147632,84
1099;1099;2020-01-01;VISA;Pré-Pago;Básico Nacional;1894152;286955;1243436;846767147,15;176;138366,23
1100;1100;2013-04-01;American Express;Crédito;Empresarial;139311;36723;829310;162952435,99;34920;15606010,86
1101;1101;2018-01-01;VISA;Débito;Premium;342333;195864;4983789;509287399,14;655;150591,59
1102;1102;2020-01-01;Elo;Crédito;Empresarial;442705;193413;4342690;927760759,88;4465;2454350,32
1103;1103;2012-04-01;VISA;Crédito;Corporativo;496982;237021;3795062;1432155347,95;230378;111684753,46
1104;1104;2014-01-01;MasterCard;Crédito;Corporativo;62050;27947;781015;350810910,52;49709;26865638,73
1105;1105;2022-07-01;VISA;Crédito;Empresarial;2460413;1612275;41109218;11487005347,47;423541;384388722,52
1106;1106;2019-10-01;MasterCard;Crédito;Corporativo;136627;91479;3573948;1114359651,74;277170;153889263,09
1107;1107;2022-10-01;Outras;Débito;Outros;3354547;1775183;47016387;4524167069,65;0;0,0
1108;1108;2022-07-01;American Express;Crédito;Premium;555402;440262;15195073;4315044946,04;424674;469845644,99
1109;1109;2018-07-01;Elo;Débito;Básico Nacional;10891767;4817895;88405322;5376220764,45;0;0,0
1110;1110;2019-10-01;MasterCard;Crédito;Outros;16138764;5949082;80722417;7721613246,14;124310;17457305,66
1111;1111;2017-04-01;MasterCard;Débito;Corporativo;97;95;232;41626,12;0;0,0
1112;1112;2018-07-01;VISA;Crédito;Outros;4154692;405735;6870755;841396833,75;26174;5971327,89
1113;1113;2022-10-01;Elo;Pré-Pago;Básico Nacional;4401914;9956;56504;2120802,8;0;0,0
1114;1114;2018-07-01;VISA;Crédito;Empresarial;837588;538842;12818359;3119557328,63;338476;226614429,06
1115;1115;2022-04-01;VISA;Crédito;Básico Internacional;36373200;19215196;283637335;30528115945,42;797753;163898305,48
1116;1116;2015-07-01;Diners Club;Crédito;Premium;9;6;64;13214,96;0;0,0
1117;1117;2020-07-01;VISA;Crédito;Empresarial;1519202;840677;19037139;5034994716,06;259317;243565603,67
1118;1118;2016-01-01;Outras;Crédito;Outros;689011;248222;2582390;316213824,69;5;403,27
1119;1119;2016-01-01;MasterCard;Crédito;Básico Nacional;33996372;14304989;154806707;14926248720,41;9211;491186,11
1120;1120;2012-07-01;MasterCard;Crédito;Básico Nacional;35797355;15004576;144683187;12963565735,14;40845;1577098,86
1121;1121;2021-01-01;Hipercard;Crédito;Intermediário;6135;2253;24351;2144847,32;1;0,01
1122;1122;2013-10-01;Elo;Débito;Básico Internacional;8761270;1807990;33705750;1731968808,0;0;0,0
1123;1123;2014-04-01;Outras;Débito;Outros;3323069;1314067;28562062;1953234108,25;0;0,0
1124;1124;2011-01-01;Diners Club;Crédito;Empresarial;1490;915;13627;3331630,36;707;503636,65
1125;1125;2014-07-01;Outras;Débito;Outros;3371444;1311536;29261646;2066819646,65;0;0,0
1126;1126;2017-07-01;MasterCard;Crédito;Básico Nacional;32055040;12752559;174920278;17140914976,83;47599;2560664,04
1127;1127;2013-07-01;Elo;Crédito;Básico Nacional;3263189;966656;7974468;403273359,36;5;219,79
1128;1128;2022-04-01;MasterCard;Pré-Pago;Básico Internacional;8023;229;1726;76802,12;0;0,0
1129;1129;2012-01-01;VISA;Débito;Platinum;1254073;780617;16343289;1278308677,83;32;3307,61
1130;1130;2020-10-01;MasterCard;Pré-Pago;Outros;11309518;2170304;26632439;1642485857,9;212253;30856438,99
1131;1131;2015-01-01;Elo;Crédito;Básico Nacional;4661082;1622097;13100563;792588039,08;2;427,22
1132;1132;2015-07-01;Bandeira própria;Débito;Outros;1428847;409001;2667815;168651937,5;60005;1634547,41
1133;1133;2016-04-01;Elo;Crédito;Empresarial;378975;127810;1564509;441772455,23;0;0,0
1134;1134;2022-04-01;Elo;Pré-Pago;Básico Nacional;4395996;25746;116098;4549356,74;9;549,96
1135;1135;2016-10-01;Elo;Débito;Básico Internacional;24506233;5245685;117912420;6495387196,81;0;0,0
1136;1136;2021-07-01;MasterCard;Crédito;Básico Internacional;44656675;17167942;235235023;21606533469,08;728427;137648324,33
1137;1137;2020-01-01;MasterCard;Débito;Premium;290653;130291;1987953;200062492,05;3184;1460949,33
1138;1138;2021-01-01;Elo;Crédito;Básico Nacional;4587449;2687015;61619701;6037795637,25;18852;5779745,6
1139;1139;2023-07-01;Elo;Pré-Pago;Básico Nacional;4471324;5033;33886;1689632,87;7;426,19
1140;1140;2022-07-01;Elo;Pré-Pago;Outros;30672407;1686230;2263391;86965415,53;0;0,0
1141;1141;2018-10-01;VISA;Débito;Intermediário;1245998;826741;28256065;2138258689,94;495;64560,1
1142;1142;2022-10-01;Bandeira própria;Crédito;Intermediário;115901;34534;2562964;744624319,01;0;0,0
1143;1143;2015-07-01;Outras;Crédito;Básico Nacional;1276042;282182;137626;99631723,06;0;0,0
1144;1144;2015-01-01;MasterCard;Crédito;Outros;9080529;3848637;38499715;3970694359,53;16866;2146198,06
1145;1145;2011-01-01;American Express;Crédito;Outros;15940;6306;150510;13956938,13;6151;1404188,22
1146;1146;2019-10-01;MasterCard;Pré-Pago;Empresarial;7;3;9;283,37;0;0,0
1147;1147;2021-07-01;VISA;Pré-Pago;Corporativo;863905;92713;3023686;292599582,6;108802;34429138,05
1148;1148;2012-07-01;MasterCard;Crédito;Outros;6546993;3263652;31573538;2894365630,73;15703;1363524,93
1149;1149;2021-01-01;MasterCard;Débito;Premium;308528;125131;1784576;203877492,99;359;276733,22
1150;1150;2023-10-01;VISA;Débito;Premium;896271;498743;16838237;1608374823,02;604;130814,18
1151;1151;2016-10-01;MasterCard;Pré-Pago;Básico Nacional;7755;2686;104848;4515247,47;0;0,0
1152;1152;2020-01-01;VISA;Débito;Intermediário;2931986;2057824;48677056;3679196588,81;1731;260332,4
1153;1153;2020-10-01;American Express;Crédito;Premium;418054;300805;9284393;2582454560,15;149613;124417622,2
1154;1154;2012-04-01;Outras;Crédito;Outros;2185136;195276;540084;76282073,56;8;1087,98
1155;1155;2015-04-01;Outras;Crédito;Básico Nacional;1694247;342529;125381;90255488,84;0;0,0
